speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'The Cooking Teacher',8,"b'Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?'",neutral,neutral,sd,sd,ad,qw,qy,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Monica',9,b'I can.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'The Cooking Teacher',10,"b'Okay, go ahead.'",neutral,neutral,ad,ad,ad,ad,bk,ad,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Monica',11,"b'Well umm, they both have a egg yolk and butter base, but a bearnaise has shallots, shirvel, and most importantly tarragon.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'The Cooking Teacher',12,"b'That\xc2\x92s very good, what\xc2\x92s your name?'",neutral,neutral,qy,qy,qy,qy,qy^d,qy,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Monica',13,b'Monica.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'The Cooking Teacher',14,"b'Monica, you go to the head of the class.'",neutral,neutral,sd,bf,sd,ad,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Monica',15,b'Okay.',joy,positive,b,b,b,bk,bk,bk,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Phoebe',0,"b""And there's a country called Argentinaaaa,    it's a place I've never seeeeen.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',1,"b""But I'm told for fifty pesos you can buy a    human spleen.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',2,b'Human spleeeen.',neutral,neutral,sd,sd,sd,bf,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Phoebe',3,b'Ol\xc3\xa9!',joy,positive,sd,qy^d,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Monica',4,b'What are you doing here!',surprise,positive,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Phoebe',5,"b'Well, you said that you had customers lined up in the street,    so I am here to entertain!'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',6,b'Great!',joy,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Phoebe',7,b'Yeah!',joy,positive,b,b,ba,fc,b,b,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Phoebe',8,"b'It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!'",joy,positive,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Phoebe',9,"b'Yeah, ""You suck"" and ""shut up and go home"".'",joy,positive,sd,sv,sv,sd,aa,xx,AllNotMatch,NotConMatch,NotMatch
b'Monica',10,b'Listen Phoebe...',joy,positive,sd,t3,fc,ad,b,xx,AllNotMatch,NotConMatch,NotMatch
b'Phoebe',11,b'Yeah.',neutral,neutral,b,b,fc,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Monica',12,"b'You know how much I love listening to your music, you know,    but...'",neutral,neutral,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Phoebe',13,b'But what?',neutral,neutral,br,br,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Monica',14,b'This is kind of a classy place.',neutral,neutral,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Phoebe',15,"b'Ok, say no more.'",neutral,neutral,"fo_o_fw_""_by_bc",^2,sv,sd,ba,xx,AllNotMatch,NotConMatch,NotMatch
b'Joey',0,"b""I'm so bored! Stupid rain, we... we can't do anything.""",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',1,"b""Well, I've brought some books. We could read.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',2,"b""Hey, it hasn't come to that yet.""",joy,positive,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Joey',3,"b""Hey hey hey! Don't mind if I do!""",joy,positive,^q,ad,ad,"fo_o_fw_""_by_bc",sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Waiter',4,"b""I'm sorry sir, these are for the pharmaceutical convention""",neutral,neutral,sv,sd,sv,fc,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Joey',5,"b'Hey Rach, do you feel like going to a convention?'",neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Rachel',6,"b""We can't. We're not pharmacists!""",sadness,negative,sd,sd,ng,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Joey',7,"b""I know we're not, but  Frank Medeio and...  Eva Trorro... womba...""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',8,b'Kate Miller?',neutral,neutral,br,qy,qy^d,qy,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Joey',9,b'Kate Miller it is.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',10,"b""And... that's the most sex I'm gonna have this weekend.""",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',11,"b""In that case should I make sure it's on real good?""",neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Rachel',12,b'Thank you.',neutral,neutral,fc,fc,ft,ft,nn,ft,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Chandler',0,b'Oh my God!',surprise,negative,ba,ba,ba,fc,sd,ba,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Monica',1,"b""We heard about your pants, I'm so sorry.""",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',2,b'This year was supposed to be great!',anger,negative,sd,sv,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ross',3,"b""But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!""",disgust,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'All',4,"b""No. No, you're not a loser.""",sadness,negative,sv,sd,sv,sd,aa,sv,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ross',5,b'Look at me!',anger,negative,ba,ad,ba,ad,sd,ad,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Monica',6,"b""Hey, hey, look. Look Ross, Ben drew a picture of you!  Huh? You're-you're a cowboy!""",joy,positive,ad,sd,ad,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ross',7,"b'Oh, be-because of the leather pants.'",sadness,negative,sd,sd,ad,^q,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Monica',8,"b""See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.""",joy,positive,sv,qy,sv,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Rachel',9,"b""That really is something.. that's really cool.""",joy,positive,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Joey',10,b'Howdy partner!',joy,positive,^2,sd,bf,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',11,b'Maybe I should get another pair!',joy,positive,sd,sd,sv,ad,sd,sd,AllNotMatch,NotConMatch,ConfMatchSecond124
b'Ross',12,"b""Ooh, y'know, they-they had some with fringe all down the sides.""",joy,positive,sd,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ross',13,"b""I'm gonna go kiss Ben goodnight.""",joy,positive,sd,^q,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ross',14,"b""I can't believe he thinks I'm a cowboy.""",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',15,b'I would make a good cowboy.',joy,positive,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Monica',16,"b""Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry.""",neutral,neutral,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Chandler',17,"b""Oh yeah, me too. Y'know if this shirt is dirty.  Yep.""",neutral,neutral,sd,sd,^q,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ross',0,"b""No you didn't. You said you would, but you never did!""",anger,negative,sv,sv,sd,qy^d,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'Chandler',1,b'Oh yeah!',surprise,negative,b,b,aa,ny,aa,aa,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Joey',0,b'Great nap.',neutral,neutral,ba,fc,fc,fc,sd,fc,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ross',1,b'It really was.',neutral,neutral,sd,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Joey',2,"b'Uh me? Gay? No! No. No, but I have a number of close friends who are.'",joy,positive,sd,sd,sd,sd,qy,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'The Interviewer',3,"b'So, let\xc2\x92s talk about women. I\xc2\x92m sure our female readers will be interested to know about your romantic life.'",neutral,neutral,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Joey',4,"b'Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, ""Hey, how you doin\xc2\x92?""'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',5,"b'Oh, please!'",disgust,negative,ba,b,b,b,b,b,AllNotMatch,ConMatch,NotMatch
b'Joey',6,"b'Hey, how you doin\xc2\x92?'",neutral,neutral,fc,qw,^q,qo,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Phoebe',0,b'Hey Mikey',neutral,neutral,ba,sd,ba,fp,nn,xx,AllNotMatch,NotConMatch,NotMatch
b'Mike',1,b'Hey P',neutral,neutral,ba,ad,fp,sd,b^m,xx,AllNotMatch,NotConMatch,NotMatch
b'Phoebe',2,b'What are you doing?',neutral,neutral,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Mike',3,b'Setting rattraps',neutral,neutral,^2,sd,ad,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Phoebe',4,b'To kill Bob??',surprise,negative,br,qy,ad,qw,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Mike',5,"b'No, no, to test his neck strength.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',6,"b""No, Mike, I don't want to kill him!""",anger,negative,sd,br,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Phoebe',7,"b'I thought we were just gonna    capture him and, and you know, set him free in the country side where he can    maybe meet a friendly possom and a wisecracking owl.'",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mike',8,"b""Ok, ok, I'll throw away the traps.""",neutral,neutral,sd,sd,^q,sd,ad,xx,AllNotMatch,NotConMatch,NotMatch
b'Phoebe',9,"b""I'll find Bob, I'll get him.""",neutral,neutral,sd,sd,^q,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Phoebe',10,b'Bob?',fear,negative,br,qy,qy,qy,fc,qy,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Phoebe',11,b'Bob!',sadness,negative,br,sd,fc,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Phoebe',12,b'Robert!',anger,negative,br,"fo_o_fw_""_by_bc",fp,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Phoebe',13,"b'Oh wait, I think I hear him.'",neutral,neutral,sd,sd,ad,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Phoebe',14,b'Oh - Oh my god!',surprise,positive,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Phoebe',15,b'Bob    had babies!',surprise,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Phoebe',16,"b""Bob's a mom!""",surprise,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mike',17,b'Better think of a new name for him.',neutral,neutral,sv,sv,bf,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Phoebe',18,"b""I don't know, I kinda like Bob for a girl.""",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mike',19,"b""I don't know, I mean I'm not sure  ...""",neutral,neutral,h,h,h,h,h,h,AllMatch,NotConMatch,NotMatch
b'Phoebe',20,"b'Oh my god, we killed Bob!'",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Mike',21,"b""Maybe it wasn't Bob, maybe it was a mouse.""",neutral,neutral,sd,sd,sd,sd,qy,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Phoebe',22,b'Suzie',neutral,neutral,sd,sd,fc,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Joey',0,"b'Hmmm, soup!'",joy,positive,b,ba,ba,ba,ba,ba,AllNotMatch,ConMatch,NotMatch
b'Carol',1,"b""Joey, Ross is gonna be here any second, would you mind watching Ben for me while I use the ladies' room?""",neutral,neutral,sd,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Joey',2,"b'Oh yeah, no problem.'",neutral,neutral,aa,ba,na,fc,nn,xx,AllNotMatch,NotConMatch,NotMatch
b'Carol',3,b'Thanks.',neutral,neutral,fc,fc,^q,ft,ba,xx,AllNotMatch,NotConMatch,NotMatch
b'Joey',4,"b""Hi Ben! So you wanna be an actor huh? I gotta tell ya, it's no picnic. There's tons of rejection.""",sadness,negative,sd,sd,sd,fc,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ross',5,b'Joey!',surprise,negative,br,sd,fc,fc,sd,fc,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Monica',0,b'What one? You wanted him to invite you to the party and he did it!',surprise,positive,qh,qy,qy,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Rachel',1,"b'Yeah, but he waited until the last minute!'",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',2,"b'So if I said yes, he would know I had nothing better to do than wait around for an invitation to his stupid party.'",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',3,"b'I said, ""No!""'",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',4,b'Which puts',neutral,neutral,qw,qw,%,^q,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Monica',5,b'Great. So the ball is in his court?',anger,negative,sv,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Rachel',6,b'Ball? There is no ball.',anger,negative,sd,sv,sv,qy^d,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Danny',0,"b'Oh, hey Rach! I thought we said seven?'",surprise,positive,fc,qy,^q,sd,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Rachel',1,"b""Yeah uh, y'know what uh, let's skip it.""",neutral,neutral,qh,sd,^q,^q,ny,^q,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Danny',2,b'What?! Why?!',surprise,negative,qw,qh,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Rachel',3,"b'Umm, you-you and your sister seem to have umm, a very special bond, and'",neutral,neutral,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Danny',4,b'Oh great! That',anger,negative,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'Danny',5,"b'Do-do you, do you have brothers?'",neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Rachel',6,"b'No, I have two sisters. But one of them has a very masculine energy.'",neutral,neutral,sd,sd,sd,na,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Danny',7,b'Are you close with them?',neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Rachel',8,"b""No-no, they're not very nice people.""",neutral,neutral,sv,sd,sv,ng,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Danny',9,"b'Okay, listen, I really like you.'",neutral,neutral,fc,fc,^q,fc,fc,fc,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Danny',10,b'Okay?',neutral,neutral,br,qy,^q,qy,fc,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Danny',11,b'I think this can go somewhere.',neutral,neutral,sv,sv,sv,sv,fc,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Danny',12,"b""So what if I'm close to my family, are you gonna let that stand in the way of us?""",neutral,neutral,sd,qh,ad,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Rachel',13,"b""Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of""",neutral,neutral,sd,sd,sd,^h,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'Krista',14,b'Danny! Hurry up! The bath is getting cold!',neutral,neutral,sd,sd,sv,^q,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Danny',15,b'What?',surprise,negative,br,br,br,qw,br,br,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Rachel',16,"b""Yeah, okay, I'll see you later.""",neutral,neutral,fc,fc,fc,sd,fc,fc,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ross',0,b'It\xc2\x92s over.',sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',1,"b'Oh, was it awful?'",sadness,negative,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ross',0,"b'Well, it was loong.'",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',0,"b'I didn\xc2\x92t even realise how late it was, until I noticed the 5 o\xc2\x92clock shadow on her head.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',1,"b'Anyway, she didn\xc2\x92t want to stay.'",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',2,b'I called a cab. she just left.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',3,b'I wrote you a letter.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',4,b'Ohh! Thank you! I like mail.',joy,positive,sd,fc,^q,sd,ba,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Rachel',5,b'It\xc2\x92s just some things I\xc2\x92ve been thinking about.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Rachel',6,"b'Some things about us, and before we can even think about the two of us getting back together, I just need to know how you feel about this stuff.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',7,"b'Okay.  Wow, it\xc2\x92s-it\xc2\x92s 5:30 in the morning.  So, I\xc2\x92d better get cracking on this baby.'",neutral,neutral,sd,sd,ad,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Rachel',8,"b'Well, I\xc2\x92ll be waiting for you, just come up when you\xc2\x92re done.'",neutral,neutral,sd,sd,ad,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',9,"b'Okay, I\xc2\x92ll be up in,  18 pages. Front and back. Very exciting.'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',0,b'The waiter carried the breadsticks in his pants!',anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Allesandro',1,"b'Well, you said that we except the'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',2,"b'All right, that I\xc2\x92ll retract.'",neutral,neutral,"fo_o_fw_""_by_bc",sd,ad,^2,bk,xx,AllNotMatch,NotConMatch,NotMatch
b'Monica',3,"b'But I stand by my review, I know food and that wasn\xc2\x92t it.'",disgust,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',4,b'You\xc2\x92re marinara sauce tasted like tomato juice!',disgust,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',5,b'You should serve it with vodka and a piece of celery.',disgust,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Allesandro',6,"b'Hey! I\xc2\x92m proud of that sauce, it\xc2\x92s delicious.'",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',7,b'Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?',surprise,negative,qy,qy,ad,qw,qy,qy,AllNotMatch,NotConMatch,ConfMatchSecond124
b'Allesandro',8,b'Lebanon.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',9,"b'Hand me those tomatoes, I\xc2\x92m gonna show you what it should taste like! Come on, hand me them.'",anger,negative,sd,ad,ad,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Allesandro',10,b'How long is this gonna take? \xc2\x91Cause I got another critic to go yell at.',neutral,neutral,qw,sd,ad,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Phoebe',0,"b'Okay, then what happened?'",neutral,neutral,qw,qy,ad,qo,qw,xx,AllNotMatch,NotConMatch,NotMatch
b'Phoebe',1,"b""Ohh. Uh-huh. Uh-huh.  You'll get your turn!""",anger,negative,fc,b,^q,^q,b,^q,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ross',2,"b""Hey Pheebs, what's going on?""",neutral,neutral,qw,qy,ad,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Phoebe',3,b'Nothing!   This is not over!',anger,negative,sd,^q,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ross',4,b'No! No! No!',anger,negative,nn,nn,^q,ar,nn,xx,AllNotMatch,NotConMatch,NotMatch
b'Phoebe',5,b'What?!',surprise,negative,qw,qy,br,qw,br,br,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ross',6,"b""I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in\xc2\x85  Actually, thanks!""",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',7,b'All right! Everybody ready to go to the movies?',neutral,neutral,qy^d,qy,x,^q,qy,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ross',8,"b""Uh actually, I think I'm gonna skip it.""",sadness,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Joey',9,b'Really?',surprise,positive,bh,bh,bh,qy,br,bh,AllNotMatch,NotConMatch,ConfMatchSecond124
b'Ross',10,"b""Yeah, I'm gonna stay and read my book. I just wanna be alone right now.""",sadness,negative,sd,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Joey',11,"b""Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.""",neutral,neutral,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ross',12,"b""That's okay, Joe.""",neutral,neutral,bd,sv,na,fc,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Joey',13,"b""All right, let's go Pheebs.""",neutral,neutral,"fo_o_fw_""_by_bc",ad,ad,ad,ad,ad,AllNotMatch,ConMatch,NotMatch
b'Ross',14,b'Oh God!',surprise,negative,ba,ba,fc,fc,fc,fc,AllNotMatch,ConMatch,NotMatch
b'Chandler',0,b'That was amazing.',joy,positive,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Monica',1,b'I know.',neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',2,"b'Hey, do you realize we may have just changed our lives forever?'",joy,positive,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Monica',3,b'We may have just started a family.',joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Monica',4,"b'Nine months from now we can be here, having our own baby.'",joy,positive,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Chandler',5,"b'And if not, we got to do it on a bucket.'",neutral,neutral,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Chandler',0,b'Ross! You gotta stop! Okay?! You can\xc2\x92t just stare through the peep hole for three hours! You\xc2\x92re gonna get peep eye!',anger,negative,sd,sd,bf,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',1,b'I knew it!',surprise,negative,sd,sd,aa,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ross',2,b'I knew it!',anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',3,b'I always knew she liked him!',anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',4,"b""Y'know, she\xc2\x92d say no, but here we are!""",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',5,b'Right?',neutral,neutral,^g,qy,^g,qy,b,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ross',6,"b'We just broke up, first thing she does!'",anger,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Chandler',7,b'You didn\xc2\x92t just break up.',neutral,neutral,sv,qy^d,bf,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ross',8,"b'Hey, it\xc2\x92s been like three weeks!'",anger,negative,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Chandler',9,b'You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!',disgust,negative,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ross',0,"b""Hey, so uh, y'know how there's something I wanted to talk to you about?""",neutral,neutral,qy,qo,^q,qw,qh,xx,AllNotMatch,NotConMatch,NotMatch
